,x,y,z,vx,vy,vz,m,id,speed
0,-3.3626297,1.6670325,0.70269078,-0.039831698,0.098480113,0.038909245,1.5625001e-05,1797,0.11313189721968778
1,-0.11080591,-1.1051117,4.5203261,-0.055412844,0.068666004,-0.2481274,1.5625001e-05,3150,0.2633492168514202
2,0.43415096,-0.61104429,-0.085560851,-0.44925433,0.28625956,0.51203901,1.5625001e-05,4591,0.7388896646163908
3,-0.60758805,-4.3631139,0.25347355,0.15026477,-0.0072547588,-0.0054556718,1.5625001e-05,5856,0.1505386893233377
4,-0.77887881,0.033240065,-0.77710038,0.76942205,0.058432259,0.052419331,1.5625001e-05,6621,0.7734160627893198
5,-0.41512665,-0.31022197,-0.87392718,-0.13466093,-0.75529516,-0.41934457,1.5625001e-05,8011,0.8743307229969535
6,-3.9965096,6.9500389,23.697107,-0.01702909,0.041576914,0.15805902,1.5625001e-05,10466,0.16432067273277545
7,0.43384841,-1.2578545,-0.78444177,-0.24397065,0.10363936,-0.28194317,1.5625001e-05,16750,0.38698158368620206
8,-0.38119361,-0.8322292,-0.41417298,-0.33288291,-0.83701372,-0.36463273,1.5625001e-05,19600,0.971781882433275
9,-0.66070861,-0.049902745,-0.86111361,0.42628235,0.17745188,0.48200527,1.5625001e-05,22770,0.6674840012650713
10,-1.9531165,-0.36935374,-0.20559065,-0.7341193,-0.1391838,-0.075435936,1.5625001e-05,23650,0.75099524449568
11,-1.161165,1.7583244,1.5679265,0.032073129,-0.20830993,-0.15355085,1.5625001e-05,26765,0.26076728337001565
12,-0.33125156,-0.70655787,0.38594711,-0.22355975,-0.66996509,0.12995204,1.5625001e-05,29582,0.7181362797818617
13,0.56163377,0.43483692,-0.38497472,-0.16879813,0.2182842,-0.99394286,1.5625001e-05,34497,1.03153439574554
14,0.17700402,0.044904511,0.1064482,-0.21147183,-1.486937,-0.0091041829,1.5625001e-05,35526,1.5019270498259314
15,-0.21571687,1.4585431,0.68314213,0.05236033,-0.41695976,0.06100617,1.5625001e-05,38199,0.4246396100165827
16,-0.46696329,-0.47926235,-0.59797591,-0.27343595,-0.3696337,-0.83084637,1.5625001e-05,46544,0.9495798973600217
17,0.34383056,0.13453954,0.58925855,-1.0033456,-0.046946783,-0.38071936,1.5625001e-05,46586,1.0741757884779468
18,0.36122036,0.36373267,-0.3253924,-0.52444404,0.33383349,-0.66025293,1.5625001e-05,47597,0.9068739061802841
19,2.0385904,1.2881848,0.21266621,0.047026254,-0.043997325,0.033201955,1.5625001e-05,49827,0.07245414403779929
20,0.30024022,-0.22809093,-0.32320118,-0.095662914,0.17154337,0.38807458,1.5625001e-05,50170,0.43494873324117717
21,-0.62238461,0.34715116,0.77228296,0.071320407,-0.12036934,-0.3149398,1.5625001e-05,53000,0.34461929152431564
22,0.23575337,-1.3492329,1.0313562,-0.34217367,0.14401327,0.060009502,1.5625001e-05,54442,0.3760635354666147
23,-1.7865103,3.6722343,1.6209347,-0.081389211,-0.012244548,0.038995989,1.5625001e-05,57698,0.09107590120890897
24,-0.51340371,-1.1501688,-1.0832735,0.10221351,0.44401523,0.33027953,1.5625001e-05,59117,0.562744785880326
25,2.2509711,0.15100954,-1.7274598,0.077969015,-0.010182389,0.0084948391,1.5625001e-05,59636,0.07908862520712087
26,0.48239848,-0.19836247,-0.37148619,-1.0696505,0.29414171,0.80315417,1.5625001e-05,63358,1.3695722538443758
27,0.3448588,-2.6589162,-0.69997317,-0.31755161,0.031102611,-0.15626366,1.5625001e-05,50534,0.35528119688664217
28,0.95343065,-1.9322829,0.44176874,-0.40899679,0.45636433,0.085676476,1.5625001e-05,26771,0.6187788251600337
29,0.16184409,0.64355642,1.2994611,-0.073649824,-0.46022671,-0.33957151,1.5625001e-05,57839,0.5766643144640867
