x,y,z,vx,vy,vz,m,id
-1.152419066579964,2.6742249171371544,1.6760277483984487,0.18374935291854055,-0.1973694690610496,-0.1418536072311736,1.5625001e-05,1797
-0.11080589106605604,-1.1051113861204096,4.520324849907053,-0.05541314518552786,0.06866597945722937,-0.24812696568669448,1.5625001e-05,3150
-0.14859363501558498,0.5668020567875077,-0.0732409474922249,-0.09721505455849301,-0.19712538502726556,-0.008382480497620637,1.5625001e-05,4591
-2.315282913309929,-4.563604804292902,0.6330853227532075,0.1271493846834847,-0.027407849916692355,-0.014732683244799705,1.5625001e-05,5856
-0.6357964293185845,0.2951747863277134,1.0645235920642717,-0.19058131625789312,-0.1999489324215989,-0.6459313018317877,1.5625001e-05,6621
0.5097813478442471,-0.7269497871898838,-0.5258881915775807,0.2613931749264427,-0.5038442378526352,-0.17773122521716586,1.5625001e-05,8011
26.14518403616679,-8.869653989029183,13.793895203803626,0.03554354648338361,-0.013044575098372079,0.014391101883400089,1.5625001e-05,10466
-0.6830112827358805,0.42232672467570004,0.22947154182377139,-0.8178883747680522,-0.29303226401360843,-1.0156860525408131,1.5625001e-05,16750
0.32685582303398014,2.4268240025120513,-3.314106437829491,-0.031025631156095395,-0.16227909236568208,0.28390895383175535,1.5625001e-05,19600
0.012119401701026055,-0.7187191597249275,-0.15266947867391184,0.1677823606809034,0.2559011134904988,0.11072608773549593,1.5625001e-05,22770
-1.9531168631764166,-0.36935388658557883,-0.20559048974723632,-0.7341190235502106,-0.1391837414605198,-0.07543592335300423,1.5625001e-05,23650
0.6495692526757963,0.7845384779509184,-0.6922156951024087,-0.5375642125424582,-0.4135746194490366,0.5744592654645096,1.5625001e-05,26765
0.95343065,-1.9322829,0.44176874,-0.40899679,0.45636433,0.085676476,1.5625001e-05,26771
0.9184554180030914,0.7144353700751622,0.8162246645548625,0.7731866557582183,-0.5120715238472514,0.022717470336939858,1.5625001e-05,29582
-0.16781335160276728,-0.057449532772943214,0.3742645726859256,0.9825581776739325,0.5104287125871912,0.3561725479214553,1.5625001e-05,34497
-1.0735136917315506,1.1521324809856746,-2.159132856271229,0.2082810698963533,0.1091137553194403,0.10519937489597943,1.5625001e-05,35526
0.8621516831560256,0.297121459870668,1.0691441066156795,0.13797874434701363,-0.23162160138409513,0.045627382253306904,1.5625001e-05,38199
0.8936096307633008,1.3172498316214059,0.08703430223226766,0.04482410313777594,0.37755618658959195,0.18236236582768914,1.5625001e-05,46544
0.9883881491392096,-0.7185935805496427,-1.1432240907920954,-0.029842520400894152,0.17774116808936757,0.22015364866636303,1.5625001e-05,46586
0.9448876081155276,-0.6526736024156045,0.06119702428047172,0.5675044108087781,0.23155188483225178,0.01769874694179732,1.5625001e-05,47597
1.3874654920295484,-1.1723396474874004,0.03905632282658067,-0.010361932234679712,0.15957107020897185,0.07355457761254482,1.5625001e-05,49827
-0.03184264610118746,-0.3149273382258794,-0.0019674750978161274,0.5895508648133719,-0.37016298648872337,-0.6712085332333975,1.5625001e-05,50170
0.3448588,-2.6589162,-0.69997317,-0.31755161,0.031102611,-0.15626366,1.5625001e-05,50534
-0.09566699776671783,-0.7638327020973569,0.8599182464334858,-0.026396267816314177,0.4128685662791731,-0.3497135972775897,1.5625001e-05,53000
-0.5493870216677154,0.8181294816584289,-0.607650199517904,0.30743550725646535,0.34905895920447333,-0.3287427028091074,1.5625001e-05,54442
-3.1299696230639578,-1.387444523860632,1.442905941766712,0.3049670409054452,0.034919167175800916,-0.15793270359294698,1.5625001e-05,57698
0.16184409,0.64355642,1.2994611,-0.073649824,-0.46022671,-0.33957151,1.5625001e-05,57839
-0.9205905512843738,0.30633834323390025,-1.468191840853808,0.4011924632348978,0.0308534643145639,0.656009094778771,1.5625001e-05,59117
-0.5816466455811364,0.6021107872935539,-0.8432742171515348,0.2761560415847373,-0.06622056051370366,0.47083773461410233,1.5625001e-05,59636
4.198182179436952,4.094119846180215,2.539396689485205,-0.07902999466478404,-0.05201860214505543,-0.03406651263982998,1.5625001e-05,63358
