x,y,z,vx,vy,vz,m,id
0.88058525,0.41994086,0.13619937,-0.78392893,-0.70006871,-0.13962588,0.15625001E-04,1797
-0.46816681E-01,-0.44323042E-01,0.29550722,-1.0733006,-0.14278837E-01,1.2196795,0.15625001E-04,3150
-0.92462635,0.49056521,-0.20645115,-0.11074140,0.33090606,-0.33302125,0.15625001E-04,4591
2.8522666,2.0952303,-0.13016485,-0.14524469,0.10706154,-0.21769139E-02,0.15625001E-04,5856
-0.65366930,-0.14932287,-0.58038831E-01,-0.66974461,0.17938176,-0.78447998,0.15625001E-04,6621
-0.90165893E-02,1.3649709,-0.27052093,-0.24744602,0.35915852,-0.44290701,0.15625001E-04,8011
-2.6613903,1.8923805,0.12163378,-0.16539905E-01,0.34727651E-03,0.67249954E-01,0.15625001E-04,10466
0.48930591,-0.66957736,-0.97731717E-01,-0.52209210,0.31743658,-0.54706877,0.15625001E-04,16750
2.9508088,-0.25778785E-01,1.6219174,-0.12895368,0.12924371E-01,-0.65042645E-01,0.15625001E-04,19600
0.79102939,-1.1632857,1.8461750,0.68743748E-03,-0.72295398E-01,-0.14527163E-01,0.15625001E-04,22770
-3.1805089,-0.86475492,0.33600020,0.20017146,0.58656450E-01,-0.32694101E-01,0.15625001E-04,23650
0.91722447,1.2832339,0.72477150,-0.39752844,-0.46840841,-0.18408579,0.15625001E-04,26765
0.95343065,-1.9322829,0.44176874,-0.40899679,0.45636433,0.85676476E-01,0.15625001E-04,26771
-0.53665560E-01,0.11650691,-1.2265645,0.84677547E-01,0.64190648E-01,-0.43166387E-02,0.15625001E-04,29582
-0.62434250,-0.58952514E-01,-0.71852374,-0.86402112,-0.29299656,0.18234418,0.15625001E-04,34497
0.99587053,-0.99339324,0.59805733,-0.28609413,0.25920836E-01,-0.15232338,0.15625001E-04,35526
-0.15310188,-0.87063813,0.29912081,-0.46399236E-01,-0.82634777,-0.56366272E-01,0.15625001E-04,38199
0.27100727,-0.52255075E-02,1.0807542,-0.38937431E-01,-0.24425483,0.87620938,0.15625001E-04,46544
1.7616903,0.17981888,0.22164762,0.37117881,0.57504728E-01,0.28243843,0.15625001E-04,46586
1.3007855,-0.53405739E-01,0.10227823,-0.10043054,0.19695613,-0.41239017,0.15625001E-04,47597
-1.4986254,0.32678008E-01,-0.74278432,-0.38670084,0.11074528,-0.22106221,0.15625001E-04,49827
0.70562172,-0.25720361,0.10456988,0.12142401,-0.18034966,0.26177365,0.15625001E-04,50170
0.34485880,-2.6589162,-0.69997317,-0.31755161,0.31102611E-01,-0.15626366,0.15625001E-04,50534
0.21721430,-0.26622519E-02,-0.20385851,1.1786540,0.54684925,0.16806301,0.15625001E-04,53000
0.14434527,1.2941952,-0.93392098,0.34245253,-0.66914439E-01,-0.13380010,0.15625001E-04,54442
1.4128641,2.6312082,-0.55830282,0.10752515,0.39829338,-0.25898183E-01,0.15625001E-04,57698
0.16184409,0.64355642,1.2994611,-0.73649824E-01,-0.46022671,-0.33957151,0.15625001E-04,57839
-1.0480738,-1.8320124,-1.6371173,-0.13875189,-0.16134098,-0.16988178,0.15625001E-04,59117
0.30631265,2.0513406,-1.3270367,0.51988732E-01,-0.11241744,0.74673161E-01,0.15625001E-04,59636
-4.5432081,-1.6769820,3.0166175,0.49755103E-02,0.12493233E-01,-0.24566376E-02,0.15625001E-04,63358
