x,y,z,vx,vy,vz,m,id
-1.1524249,2.6742232,1.6760259,0.18374911,-0.19736862,-0.14185318,0.15625001E-04,1797
-0.14116059,0.74694628,-0.28097732E-01,0.30324692,-0.10722619,-0.23356187,0.15625001E-04,4591
-2.3152804,-4.5636063,0.63308465,0.12714952,-0.27407842E-01,-0.14732665E-01,0.15625001E-04,5856
1.7207899,0.45036498,-1.4388902,0.19115220,0.26971640E-01,0.13125323,0.15625001E-04,6621
0.32846025,1.3779621,0.92237794,-0.18105829,-0.51548183E-01,-0.36248189,0.15625001E-04,8011
-4.8024273,9.4818258,33.867641,-0.13356932E-02,0.12596969E-01,0.56913812E-01,0.15625001E-04,10466
0.72523979E-02,-0.89726043,-1.3058003,-0.32945633,0.25567688E-01,-0.40079466,0.15625001E-04,16750
0.62992191,-2.3120143,-0.67868763,-0.68247929E-01,0.29494023,0.76611385E-01,0.15625001E-04,19600
0.33812031E-01,0.72871245E-01,-0.20676821E-01,0.45045787,-0.61814404,1.4347442,0.15625001E-04,22770
3.0998816,0.10426234,-1.3211477,0.19738202,0.60781524E-01,-0.62054243E-01,0.15625001E-04,26765
-0.25570321,0.31857464E-01,-0.61548162,0.18662235,0.23560718,0.67759436,0.15625001E-04,29582
-1.5593753,-0.63085026,-0.40656632,-0.27296314,-0.27742812,0.29576609,0.15625001E-04,34497
0.68871275E-01,0.34826884,-0.61964407E-02,0.62031490,-1.1027553,0.53583449,0.15625001E-04,35526
-0.89202240E-01,0.49762255,-0.48492593,-0.16469441,1.0471328,-0.87678924E-01,0.15625001E-04,38199
-0.73584008,-0.94925606,-0.55651391,-0.26971406,-0.49503666,-0.54669607,0.15625001E-04,46544
0.79271793,0.33774108,1.4433864,-0.18756919,0.72096772E-01,0.16960417,0.15625001E-04,46586
0.37575829,-0.71235633,0.49971816,0.44146457,0.27023286,-0.16689228E-01,0.15625001E-04,47597
-0.33226782,1.6260027,-1.5874140,0.95730834E-01,-0.45661472E-01,0.10212881,0.15625001E-04,49827
-0.39462158,0.13643354,0.21751963,0.24069072,0.84207468E-01,-0.24803764,0.15625001E-04,50170
0.66874258E-01,-0.21828339,-0.64920670,0.23093179,0.17583992,0.94084758,0.15625001E-04,53000
-0.88489056,0.54677898,0.14332032,-0.28361297,0.61417109,-0.32729420,0.15625001E-04,54442
3.4842143,-1.4272577,-2.3700445,0.85473247E-02,0.85887790E-01,0.67987624E-02,0.15625001E-04,57698
-0.25822198,0.47333021E-01,-0.22126696,1.0578845,0.66582434E-01,1.0245645,0.15625001E-04,59117
1.7996521,0.55429184,-1.7086358,-0.59147313E-01,-0.49523469E-01,0.10812185,0.15625001E-04,59636
-0.25014499E-01,2.3544519,0.38614106,0.30165795E-01,0.54208517,0.64257644E-01,0.15625001E-04,63358
0.95343065,-1.9322829,0.44176874,-0.40899679,0.45636433,0.85676476E-01,0.15625001E-04,26771
0.16184409,0.64355642,1.2994611,-0.73649824E-01,-0.46022671,-0.33957151,0.15625001E-04,57839
-0.11080591,-1.1051117,4.5203261,-0.55412844E-01,0.68666004E-01,-0.24812740,0.15625001E-04,3150
-1.9531165,-0.36935374,-0.20559065,-0.73411930,-0.13918380,-0.75435936E-01,0.15625001E-04,23650
0.34485880,-2.6589162,-0.69997317,-0.31755161,0.31102611E-01,-0.15626366,0.15625001E-04,50534
