x,y,z,vx,vy,vz,m,id
,,,,,,,1797
,,,,,,,3150
0.10921871,0.42384407,0.77011168E-01,0.43051973,-0.24119252,-0.37704700,0.15625001E-04,4591
,,,,,,,5856
,,,,,,,6621
2.3676767,-0.94888264,-2.0603614,0.27980629,-0.17906098,-0.26291487,0.15625001E-04,8011
2.5041435,-0.92934781,0.79474491,-0.68919736,0.25109449,-0.29081014,0.15625001E-04,10466
1.7349597,-1.3545277,-0.96587223,0.29678428,-0.39466780,-0.45580181,0.15625001E-04,16750
,,,,,,,19600
-0.51814455,0.71701592,0.23725460,-0.35450682,-0.27168125,-0.20349267,0.15625001E-04,22770
,,,,,,,23650
,,,,,,,26765
,,,,,,,26771
0.82012713E-01,-0.46490341,-0.15803058,-0.38448870,-0.76837587,-0.63912278,0.15625001E-04,29582
,,,,,,,34497
2.0768232,-1.5093601,1.3670429,0.11414978,-0.17350084,0.18919820,0.15625001E-04,35526
,,,,,,,38199
,,,,,,,46544
,,,,,,,46586
,,,,,,,47597
0.17563660,-0.83332950,-0.71406430,-0.33723395E-01,0.43844765,0.46677658,0.15625001E-04,49827
-0.92416078E-01,-0.72908092,0.77328283,0.99963591E-01,-0.18203533,-0.71646146E-01,0.15625001E-04,50170
,,,,,,,50534
,,,,,,,53000
,,,,,,,54442
,,,,,,,57698
,,,,,,,57839
-1.9068727,1.2606782,-0.61957115,-0.35432690,0.25923070,-0.15005046,0.15625001E-04,59117
-0.11533781,1.6172400,-2.9127345,0.42854793E-01,0.19692519,-0.19167753,0.15625001E-04,59636
,,,,,,,63358
