x,y,z,vx,vy,vz,m,id
-3.3626297,1.6670325,0.70269078,-0.39831698E-01,0.98480113E-01,0.38909245E-01,0.15625001E-04,1797
-0.11080591,-1.1051117,4.5203261,-0.55412844E-01,0.68666004E-01,-0.24812740,0.15625001E-04,3150
0.43415096,-0.61104429,-0.85560851E-01,-0.44925433,0.28625956,0.51203901,0.15625001E-04,4591
-0.60758805,-4.3631139,0.25347355,0.15026477,-0.72547588E-02,-0.54556718E-02,0.15625001E-04,5856
-0.77887881,0.33240065E-01,-0.77710038,0.76942205,0.58432259E-01,0.52419331E-01,0.15625001E-04,6621
-0.41512665,-0.31022197,-0.87392718,-0.13466093,-0.75529516,-0.41934457,0.15625001E-04,8011
-3.9965096,6.9500389,23.697107,-0.17029090E-01,0.41576914E-01,0.15805902,0.15625001E-04,10466
0.43384841,-1.2578545,-0.78444177,-0.24397065,0.10363936,-0.28194317,0.15625001E-04,16750
-0.38119361,-0.83222920,-0.41417298,-0.33288291,-0.83701372,-0.36463273,0.15625001E-04,19600
-0.66070861,-0.49902745E-01,-0.86111361,0.42628235,0.17745188,0.48200527,0.15625001E-04,22770
-1.9531165,-0.36935374,-0.20559065,-0.73411930,-0.13918380,-0.75435936E-01,0.15625001E-04,23650
-1.1611650,1.7583244,1.5679265,0.32073129E-01,-0.20830993,-0.15355085,0.15625001E-04,26765
,,,,,,,26771
-0.33125156,-0.70655787,0.38594711,-0.22355975,-0.66996509,0.12995204,0.15625001E-04,29582
0.56163377,0.43483692,-0.38497472,-0.16879813,0.21828420,-0.99394286,0.15625001E-04,34497
0.17700402,0.44904511E-01,0.10644820,-0.21147183,-1.4869370,-0.91041829E-02,0.15625001E-04,35526
-0.21571687,1.4585431,0.68314213,0.52360330E-01,-0.41695976,0.61006170E-01,0.15625001E-04,38199
-0.46696329,-0.47926235,-0.59797591,-0.27343595,-0.36963370,-0.83084637,0.15625001E-04,46544
0.34383056,0.13453954,0.58925855,-1.0033456,-0.46946783E-01,-0.38071936,0.15625001E-04,46586
0.36122036,0.36373267,-0.32539240,-0.52444404,0.33383349,-0.66025293,0.15625001E-04,47597
2.0385904,1.2881848,0.21266621,0.47026254E-01,-0.43997325E-01,0.33201955E-01,0.15625001E-04,49827
0.30024022,-0.22809093,-0.32320118,-0.95662914E-01,0.17154337,0.38807458,0.15625001E-04,50170
,,,,,,,50534
-0.62238461,0.34715116,0.77228296,0.71320407E-01,-0.12036934,-0.31493980,0.15625001E-04,53000
0.23575337,-1.3492329,1.0313562,-0.34217367,0.14401327,0.60009502E-01,0.15625001E-04,54442
-1.7865103,3.6722343,1.6209347,-0.81389211E-01,-0.12244548E-01,0.38995989E-01,0.15625001E-04,57698
,,,,,,,57839
-0.51340371,-1.1501688,-1.0832735,0.10221351,0.44401523,0.33027953,0.15625001E-04,59117
2.2509711,0.15100954,-1.7274598,0.77969015E-01,-0.10182389E-01,0.84948391E-02,0.15625001E-04,59636
0.48239848,-0.19836247,-0.37148619,-1.0696505,0.29414171,0.80315417,0.15625001E-04,63358
