x,y,z,vx,vy,vz,m,id
,,,,,,,1797
,,,,,,,3150
-0.57241473E-01,0.51861846,0.52211128E-01,0.37607533,0.91707921E-02,-0.48677498,0.15625001E-04,4591
,,,,,,,5856
,,,,,,,6621
0.79667437,-2.4945135,-0.51166898,-0.18848257,0.39858708,0.10579313,0.15625001E-04,8011
23.368132,-8.1166334,11.445449,-0.94880357E-01,0.31198630E-01,-0.54997336E-01,0.15625001E-04,10466
4.6452384,0.66905104E-01,3.2531424,0.19282402,-0.72349511E-01,0.25390022E-01,0.15625001E-04,16750
,,,,,,,19600
-0.36372233E-01,-0.76174873,-0.23461813,0.58018756,0.60066804E-01,0.10344034,0.15625001E-04,22770
,,,,,,,23650
,,,,,,,26765
,,,,,,,26771
-0.34104529,-0.56872964,-0.56778651,-0.71170527,-0.96056566E-01,-0.52352089,0.15625001E-04,29582
,,,,,,,34497
-1.6280034,1.7657096,-2.0721035,0.80523700E-01,0.26980100E-01,-0.53474374E-01,0.15625001E-04,35526
,,,,,,,38199
,,,,,,,46544
,,,,,,,46586
,,,,,,,47597
-0.26518309,-1.0568663,-0.97846007,0.14357871,0.22813208E-01,0.12624191,0.15625001E-04,49827
-0.57014328,-0.29741924E-01,0.56876355,-0.17375651,-0.36483204,0.14651693,0.15625001E-04,50170
,,,,,,,50534
,,,,,,,53000
,,,,,,,54442
,,,,,,,57698
,,,,,,,57839
-1.5733957,-1.2048299,2.3963041,-0.10945389,-0.82610346E-01,0.12322851,0.15625001E-04,59117
1.1784837,3.4457040,0.39851859E-01,0.68963401E-01,0.90471879E-01,0.87297291E-01,0.15625001E-04,59636
,,,,,,,63358
