x,y,z,vx,vy,vz,m,id
,,,,,,,1797
,,,,,,,3150
0.56204724,0.50272238,0.59747553,0.32499447,0.25211021E-01,-0.19928266,0.15625001E-04,4591
,,,,,,,5856
,,,,,,,6621
-3.0594738,0.98957169,2.6943431,0.25771064,-0.33628117E-01,-0.22792272,0.15625001E-04,8011
,,,,,,,10466
4.4244280,-2.8685610,-0.64419353,0.89049272E-01,-0.12160710,-0.11557518,0.15625001E-04,16750
,,,,,,,19600
,,,,,,,22770
,,,,,,,23650
,,,,,,,26765
,,,,,,,26771
,,,,,,,29582
,,,,,,,34497
,,,,,,,35526
,,,,,,,38199
,,,,,,,46544
,,,,,,,46586
,,,,,,,47597
,,,,,,,49827
,,,,,,,50170
,,,,,,,50534
,,,,,,,53000
,,,,,,,54442
,,,,,,,57698
,,,,,,,57839
,,,,,,,59117
,,,,,,,59636
,,,,,,,63358
